Date,Open,High,Low,Close/Last,Adj. Close,Volume
30-Sep-02,"1,180.26","1,347.58","1,108.49","1,329.75","1,329.75","38,730,160,000"
31-Aug-02,"1,302.67","1,347.27","1,160.07","1,172.06","1,172.06","29,029,680,000"
31-Jul-02,"1,322.47","1,426.76","1,205.68","1,314.85","1,314.85","31,490,760,000"
30-Jun-02,"1,457.04","1,459.84","1,192.42","1,328.26","1,328.26","45,237,670,000"
31-May-02,"1,613.50","1,621.50","1,375.53","1,463.21","1,463.21","36,638,230,000"
30-Apr-02,"1,683.76","1,759.33","1,560.29","1,615.73","1,615.73","39,802,810,000"
1-Apr-02,"1,834.59","1,865.37","1,640.97","1,688.23","1,688.23","38,648,510,000"
1-Mar-02,"1,745.49","1,946.23","1,742.08","1,845.35","1,845.35","34,619,370,000"
1-Feb-02,"1,928.83","1,942.15","1,696.55","1,731.49","1,731.49","34,022,690,000"
1-Jan-02,"1,965.18","2,098.88","1,851.49","1,934.03","1,934.03","39,095,980,000"
1-Dec-01,"1,915.13","2,065.69","1,898.98","1,950.40","1,950.40","35,539,380,000"
1-Nov-01,"1,705.52","1,965.09","1,683.99","1,930.58","1,930.58","38,324,730,000"
30-Sep-01,"1,491.45","1,792.87","1,458.41","1,690.20","1,690.20","43,885,890,000"
31-Aug-01,"1,802.29","1,836.19","1,387.06","1,498.80","1,498.80","30,829,450,000"
31-Jul-01,"2,051.56","2,103.16","1,777.11","1,805.43","1,805.43","32,437,350,000"
30-Jun-01,"2,156.76","2,181.05","1,934.67","2,027.13","2,027.13","32,812,530,000"
31-May-01,"2,131.12","2,264.58","1,973.70","2,160.54","2,160.54","36,577,380,000"
30-Apr-01,"2,116.24","2,328.05","2,052.41","2,110.49","2,110.49","41,465,750,000"
1-Apr-01,"1,835.22","2,202.86","1,619.58","2,116.24","2,116.24","42,649,960,000"
1-Mar-01,"2,126.30","2,243.78","1,794.21","1,840.26","1,840.26","44,719,260,000"
1-Feb-01,"2,771.57","2,796.89","2,127.50","2,151.83","2,151.83","36,428,040,000"
1-Jan-01,"2,474.16","2,892.36","2,251.71","2,772.73","2,772.73","49,399,780,000"
1-Dec-00,"2,644.09","3,028.75","2,288.16","2,470.52","2,470.52","44,347,190,000"
1-Nov-00,"3,316.51","3,480.01","2,523.04","2,597.93","2,597.93","38,181,910,000"
30-Sep-00,"3,714.48","3,714.48","3,026.11","3,369.63","3,369.63","44,129,010,000"
31-Aug-00,"4,252.15","4,259.87","3,614.66","3,672.82","3,672.82","34,727,330,000"
31-Jul-00,"3,760.95","4,208.73","3,521.14","4,206.35","4,206.35","33,222,920,000"
30-Jun-00,"3,950.59","4,289.06","3,615.79","3,766.99","3,766.99","30,916,110,000"
31-May-00,"3,471.95","4,073.73","3,459.85","3,966.11","3,966.11","33,352,380,000"
30-Apr-00,"3,930.18","3,982.38","3,042.66","3,400.91","3,400.91","30,831,980,000"
1-Apr-00,"4,494.89","4,572.84","3,227.04","3,860.66","3,860.66","35,147,970,000"
1-Mar-00,"4,732.82","5,132.52","4,355.69","4,572.83","4,572.83","43,200,490,000"
1-Feb-00,"3,961.07","4,698.46","3,911.84","4,696.69","4,696.69","35,644,700,000"
1-Jan-00,"4,186.19","4,303.15","3,711.09","3,940.35","3,940.35","33,421,060,000"
1-Dec-99,"3,341.10","4,090.61","3,321.57","4,069.31","4,069.31","31,236,210,000"
1-Nov-99,"2,970.93","3,469.35","2,967.63","3,336.16","3,336.16","28,754,050,000"
30-Sep-99,"2,729.04","2,978.63","2,632.01","2,966.43","2,966.43","22,684,970,000"
31-Aug-99,"2,752.33","2,897.53","2,684.70","2,746.16","2,746.16","21,333,490,000"
31-Jul-99,"2,638.31","2,819.90","2,442.22","2,739.35","2,739.35","20,246,710,000"
30-Jun-99,"2,692.96","2,874.92","2,619.08","2,638.49","2,638.49","20,915,660,000"
31-May-99,"2,467.51","2,696.87","2,364.59","2,686.12","2,686.12","19,607,990,000"
30-Apr-99,"2,546.33","2,632.74","2,339.12","2,470.52","2,470.52","18,519,390,000"
1-Apr-99,"2,493.07","2,677.76","2,329.87","2,542.86","2,542.86","23,426,400,000"
1-Mar-99,"2,286.83","2,520.63","2,235.19","2,461.40","2,461.40","21,196,320,000"
1-Feb-99,"2,522.38","2,533.44","2,224.21","2,288.03","2,288.03","17,439,250,000"
1-Jan-99,"2,207.54","2,506.68","2,192.68","2,505.89","2,505.89","20,526,060,000"
1-Dec-98,"1,928.51","2,200.63","1,924.15","2,192.69","2,192.69","19,075,670,000"
1-Nov-98,"1,783.71","2,025.04","1,771.40","1,949.54","1,949.54","17,697,660,000"
30-Sep-98,"1,663.30","1,781.63","1,343.87","1,771.39","1,771.39","19,397,870,000"
31-Aug-98,"1,509.01","1,769.71","1,475.49","1,693.84","1,693.84","15,884,050,000"
31-Jul-98,"1,869.72","1,874.31","1,498.73","1,499.25","1,499.25","15,746,140,000"
30-Jun-98,"1,904.24","2,028.18","1,871.72","1,872.39","1,872.39","17,597,450,000"
31-May-98,"1,770.37","1,898.62","1,715.04","1,894.74","1,894.74","15,899,310,000"
30-Apr-98,"1,871.81","1,890.80","1,742.05","1,778.87","1,778.87","14,377,770,000"
1-Apr-98,"1,838.15","1,931.83","1,788.74","1,868.41","1,868.41","17,292,480,000"
1-Mar-98,"1,778.72","1,840.83","1,708.48","1,835.68","1,835.68","16,973,400,000"
1-Feb-98,"1,640.06","1,783.74","1,640.06","1,770.51","1,770.51","14,564,140,000"
1-Jan-98,"1,574.10","1,629.54","1,465.61","1,619.36","1,619.36","13,738,080,000"
1-Dec-97,"1,608.56","1,652.84","1,486.51","1,570.35","1,570.35","14,926,610,000"
